id	module	supermodule	dim_1	dim_2	dim_3
ENSG00000049239	1	1	1.43772491762646	0.0495592551517952	0.953660683629227
ENSG00000049541	2	1	-1.61369195630542	0.0402363734531868	-2.43337862015038
ENSG00000049656	3	1	-0.410156876349369	1.20815922787671	0.929786162373734
ENSG00000051523	6	1	-1.46130386044971	1.93135585358624	0.438802795407486
ENSG00000051596	9	1	-0.443822056555668	-0.81288991400714	0.788535671231461
ENSG00000052723	9	1	-0.438501030707279	-0.632986406774474	-0.529085559847641
ENSG00000053372	4	1	-0.289061219000736	1.04144587090497	-1.08302633285789
ENSG00000053501	4	1	0.801652997231564	-0.00887737700457691	-1.01863615036278
ENSG00000054148	9	1	0.163759082055172	-1.06688986250873	0.865392880437089
ENSG00000054654	2	1	-1.38560596158496	0.257811208276795	-1.91972963333397
ENSG00000054793	10	1	-0.611335903906742	0.245017190485047	1.54303617953987
ENSG00000055044	5	1	-0.0319191520451696	-1.09367595145221	-1.24646417618065
ENSG00000055609	3	1	0.376312583184323	1.27641501000409	1.71740515708656
ENSG00000055917	1	1	1.11624059031018	0.0823308425236213	0.507328586575699
ENSG00000057608	5	1	0.886176913476071	-1.10519872138019	-0.374184055331039
ENSG00000057663	9	1	-0.611382633948246	-0.895307163686706	-0.72427336693077
ENSG00000058262	8	1	-0.134142548346439	-0.300901989431335	0.431794004437638
ENSG00000058272	1	1	1.48520216295727	0.495195527582215	0.429164962765885
ENSG00000058673	1	1	0.485830634331784	1.75675102046018	0.114157991406632
ENSG00000060138	3	1	0.345273822045407	0.648526807336854	0.82792480468483
ENSG00000060339	11	1	-0.326707512640873	-0.14907179305072	-0.94018666267662
ENSG00000061676	11	1	-0.833742768073002	0.375404496698426	-0.474979801180648
ENSG00000061794	5	1	0.546228259301266	-0.270948032827331	-0.769020004275131
ENSG00000061936	1	1	0.68958815882214	0.814360757379578	0.586388664242936
ENSG00000062038	8	1	-0.855108410620609	0.0542513327885139	0.302579956052018
ENSG00000062282	1	1	-0.0897337501286657	1.37480070164685	-0.373139543535995
ENSG00000062485	6	1	0.0954001838923304	0.417258878259705	-0.181635065081405
ENSG00000062716	1	1	1.67885979959973	0.309188027887391	0.760920839307023
ENSG00000062725	3	1	1.34844621965893	0.999225993661927	0.997888164517594
ENSG00000063046	1	1	1.11059746096142	1.62737144997601	0.623239831921769
ENSG00000063177	7	1	0.976342766976437	-2.3428922695827	0.840354518887711
ENSG00000063241	4	1	-0.319003254675785	0.151171107797669	-2.27482788086205
ENSG00000063322	9	1	-0.911328465247074	-1.1397717995357	0.116924600598527
ENSG00000064115	3	1	1.03515610048779	1.09020700028424	1.13686318874092
ENSG00000064270	11	1	-0.479845196509281	-0.265986303777648	-1.84028617859154
ENSG00000064393	10	1	-0.447296768927494	0.559623857049989	1.69808812617989
ENSG00000064419	4	1	0.680444567895016	0.618071933298158	-1.1203045082119
ENSG00000064490	5	1	0.569871276116452	-0.963598350973083	0.258921461102677
ENSG00000064545	8	1	-0.732068688177982	-0.109031300039245	0.145463542935563
ENSG00000064601	8	1	-1.25209632565967	0.0927709536838996	0.457374410626603
ENSG00000064651	10	1	0.508412688469967	-0.230818609685851	1.93859376191826
ENSG00000065000	1	1	0.69996675798901	1.69772078564649	0.0855058002445226
ENSG00000065057	8	1	-1.08930602719776	0.201559682397889	0.617529945370865
ENSG00000065183	6	1	-0.571896225714603	0.940913577585267	-0.643558664324569
ENSG00000065268	11	1	-1.07067790677539	-0.549245218725158	-1.04573647499351
ENSG00000065361	3	1	0.975760071969113	0.652037520914124	1.28493948459358
ENSG00000065457	4	1	0.116214602685055	1.17959250977521	-1.16711275100975
ENSG00000065485	1	1	0.466885894036373	-0.020906309575988	0.337601737973404
ENSG00000065518	5	1	-0.416731030249515	-1.17043743559833	-1.0246550273922
ENSG00000065526	1	1	0.455357402062496	1.56094243100171	0.196580247876359
ENSG00000065548	4	1	0.0145305092097132	1.02976610234265	-0.603297157290267
ENSG00000065833	5	1	0.856538146233639	-0.0917159123134148	-1.38261024475365
ENSG00000065911	4	1	-0.469465882086674	0.633960147409486	-1.68887130737572
ENSG00000065978	1	1	0.707928508019528	1.62879814675336	-0.227734251025009
ENSG00000066044	1	1	0.211293547844967	1.29054417183881	0.181988792416764
ENSG00000066322	8	1	-1.23812595059864	-0.0692332787227166	1.23330219268532
ENSG00000066379	11	1	0.0156734878779261	-0.127159218282653	-1.58951942444115
ENSG00000066468	10	1	1.42351683924206	-0.698579887838317	1.64473779678078
ENSG00000066583	10	1	0.187867491936764	-0.345001081914855	2.22143109321327
ENSG00000066933	1	1	0.973012536263546	0.0620736079502571	0.702295618054581
ENSG00000067057	1	1	1.16290745089062	0.295446296243714	0.0769363212558751
ENSG00000067225	6	1	-0.494599015021244	1.22098555138593	0.0319622325870519
ENSG00000067560	10	1	0.423828929162106	-0.858030418844177	1.19206364631386
ENSG00000067704	1	1	0.929147332406124	0.423776765375184	-0.434264822008895
ENSG00000067829	8	1	-1.4176165168523	-0.66254458853717	0.824452476498795
ENSG00000067836	10	1	-0.215404183173099	0.147110362558411	1.42522783755989
ENSG00000067900	1	1	0.642361491417965	0.112608809976624	0.973030405041886
ENSG00000068137	10	1	0.0561264450312464	-0.559889177770568	1.28092761516304
ENSG00000068489	2	1	-1.42052426984302	-0.50141439864154	-2.96282140732079
ENSG00000068697	9	1	-0.501352459692875	-1.48583898970599	0.772380905148697
ENSG00000069275	2	1	-1.53323856046192	-0.307084421606017	-2.72197381973534
ENSG00000069329	5	1	0.818108409142575	-1.10084591338153	0.280902223584366
ENSG00000069849	6	1	-1.19275203397266	1.64638187458997	0.571451740262223
ENSG00000069956	4	1	-0.160992295050541	1.00926997235303	-1.05692784309654
ENSG00000069966	1	1	0.772653668618283	0.878664632349061	-0.329315586092758
ENSG00000070010	9	1	-0.463347584509769	-1.33786163756366	0.936811165806962
ENSG00000070087	3	1	1.00599560091504	0.672164578943299	1.19833953857155
ENSG00000070214	1	1	1.1627798969508	1.40883423855786	0.796525077817154
ENSG00000070367	1	1	1.3978508407832	0.572243829278992	-0.344611330035018
ENSG00000070669	4	1	-0.116800934576908	0.637389798669862	-2.07534782409935
ENSG00000070756	1	1	0.758748620247921	1.92942972949033	0.662873106000138
ENSG00000070785	5	1	0.182737677788815	-0.137020925970031	-0.475775165560531
ENSG00000070961	10	1	0.820868104195675	-0.784995417089416	1.4897994565937
ENSG00000071082	7	1	1.41484245607861	-2.3464699787807	0.430183486935807
ENSG00000071282	10	1	1.34836158106335	-0.738273958654357	1.87362708329887
ENSG00000071462	9	1	-0.900242478156009	-0.950532774419738	-0.208470268252182
ENSG00000071553	8	1	-1.22611489942066	-0.605440239400817	1.06572194575996
ENSG00000071564	3	1	0.621992676949581	0.155198712854432	1.35410340308876
ENSG00000071655	3	1	0.188964694237789	1.61691965630536	1.20922787666054
ENSG00000071889	3	1	-0.0534621780156286	0.38048781922345	1.27398355483742
ENSG00000071994	4	1	0.89304766008862	1.13825168183331	-0.776842517855453
ENSG00000072042	4	1	0.641856759286007	-0.125956873388244	-1.4401401710537
ENSG00000072274	4	1	0.0767777855158656	0.949644108324097	-1.40094606399803
ENSG00000072415	10	1	0.0259064132929652	0.354769368677186	1.41193659782143
ENSG00000072506	1	1	0.409224837517819	0.41736378243451	-0.034763021471786
ENSG00000072571	2	1	-1.44976010968677	-0.550600151510192	-2.90352193832664
ENSG00000072756	5	1	0.714360802865109	-0.404624323339416	-0.990343971255111
ENSG00000072778	3	1	0.627541154122433	1.31214644482617	1.45614357471199
ENSG00000073050	1	1	0.835481732583126	1.46406724026685	0.341972427365494
ENSG00000073350	3	1	0.772040456032833	0.955941100626038	1.76521678447456
ENSG00000073578	10	1	-0.625320107245365	-0.151923756093932	1.8320583868
ENSG00000073921	1	1	0.591635077691159	1.36658432057385	0.157735424039078
ENSG00000074071	6	1	-1.50790324857227	1.89756764939313	0.440035419461442
ENSG00000074211	1	1	1.10229048082837	0.387813468484925	0.608615713116837
ENSG00000074319	10	1	-0.863574177527347	-0.454315762014343	1.4504952001545
ENSG00000074356	3	1	0.305027335381588	0.639591117410706	1.12471528529854
ENSG00000074370	1	1	0.0575202400446742	1.21420039704327	0.180571870801163
ENSG00000074410	4	1	0.187461703515133	0.460675855188416	-2.194837017062
ENSG00000074582	5	1	0.226157992577633	-0.2900734944057	-0.772747678759384
ENSG00000074800	8	1	-1.87032094647876	0.0168634848881233	0.224235610959244
ENSG00000074842	8	1	-0.60377612760059	0.744888563661622	0.433345632550431
ENSG00000075142	7	1	0.944738476967892	-1.66648874709125	1.22920628070564
ENSG00000075151	3	1	-0.186967522406498	1.39347626736646	1.02582319259377
ENSG00000075188	5	1	1.0699597294093	-0.329137901754333	-0.0129145813014979
ENSG00000075223	10	1	1.47918090174206	-0.766714672536804	1.68193955898018
ENSG00000075239	5	1	0.952025502419552	0.0359839396763313	-0.563160820009994
ENSG00000075415	6	1	-1.04097428967945	1.53405370285993	0.361184911725236
ENSG00000075461	3	1	0.317433684563717	0.882050772218751	1.87865407943459
ENSG00000075568	5	1	1.09650525400647	-0.706745247335388	-0.0589243602779384
ENSG00000075624	8	1	-1.8003274505376	0.00812520554547191	0.528737144467545
ENSG00000075651	11	1	-1.17279639890186	0.515072484521912	-0.90338508606224
ENSG00000075711	3	1	0.0571726257563441	1.52574827244763	0.82502706527443
ENSG00000075785	8	1	-1.69518867185108	-0.457371572942687	-0.0564521980312343
ENSG00000075914	5	1	0.629551976418576	-0.225412945241882	-1.54015771866112
ENSG00000076248	9	1	-0.099450737738529	-0.888633589239074	0.163642721173478
ENSG00000077097	3	1	0.498654692864498	1.10361089280133	1.42954345226021
ENSG00000077152	2	1	-1.46581950833789	-0.0604802174281609	-2.6219815444973
ENSG00000077232	11	1	-0.369198471808353	0.132371802835511	-1.47581951141624
ENSG00000077348	11	1	-0.698834091925541	0.148264308481263	-0.87588755607872
ENSG00000077549	8	1	-1.03223004987232	0.733368893175172	1.12973948001595
ENSG00000077721	8	1	-0.766443878912845	-0.325137953252746	0.275032119748307
ENSG00000078070	8	1	-1.08327594449512	0.741348286180543	0.544481830594254
ENSG00000078114	3	1	-0.247337490820804	0.973037620096253	0.725182609555436
ENSG00000078177	6	1	-0.11405912091724	0.775331278352784	-0.151963872912216
ENSG00000078237	8	1	-1.66569915463916	0.0570711093235481	-0.417811555865097
ENSG00000078269	3	1	-0.278993279242435	0.961076756029176	1.58544190406532
ENSG00000078369	1	1	0.0552137787104456	1.62716831734662	0.65522201537819
ENSG00000078668	11	1	-1.0649987762212	0.19023074677472	-1.48845474243431
ENSG00000079246	11	1	-1.54854121854297	0.342964072732972	-1.67385522842674
ENSG00000079459	5	1	0.267652362084469	-1.06620417067523	-0.177882833483505
ENSG00000079462	11	1	-0.53881612470142	0.0551194148350227	-1.12674657821922
ENSG00000080200	3	1	0.415044635033688	0.319661279230164	1.91257913589211
ENSG00000080345	1	1	-0.0132757728337438	1.55382897427564	-0.246810598376083
ENSG00000080371	1	1	0.982634394860348	0.790336866884278	0.406721429822159
ENSG00000080608	4	1	0.0883911545039027	-0.0904677910518181	-1.64168302536278
ENSG00000080824	3	1	0.763206094002804	0.356997628717469	1.57547910690041
ENSG00000081019	6	1	-1.19427743604175	1.06723012497907	0.366462068555069
ENSG00000081154	4	1	0.97039756128796	0.705977578668641	-0.985046548846054
ENSG00000082153	5	1	0.652979224419674	-0.0407460732173455	-1.09235660553246
ENSG00000082175	4	1	0.653905242180905	0.875272174387025	-1.06084362983971
ENSG00000082515	5	1	-0.024107605719486	-1.38909922072406	-1.18480102539329
ENSG00000082516	4	1	-0.226728112006107	1.27087475827222	-1.09510867119102
ENSG00000083457	5	1	0.415717452263912	-0.869037489385558	-1.53548280716209
ENSG00000083642	3	1	-0.212414414191166	0.719931383638429	1.16737444877358
ENSG00000083720	6	1	-0.741921097540775	0.671200891046571	-0.392990274431991
ENSG00000084072	11	1	-0.811056286597172	-0.388927320928527	-1.04638378143578
ENSG00000084090	1	1	1.1639858181239	0.246629615335511	0.474894599911881
ENSG00000084093	3	1	1.30042585680493	0.884101171999024	1.04087288856239
ENSG00000084234	1	1	0.613499491906246	1.6875055032063	1.14457197665901
ENSG00000084623	11	1	-0.967993408942142	-0.462566475362731	-1.00249950409203
ENSG00000084733	4	1	0.327436297631344	0.643519778757142	-1.73308746338158
ENSG00000085224	3	1	1.42127165148266	0.564250607996033	1.40429170608254
ENSG00000085231	4	1	0.380356162285885	0.573532004861878	-0.62880389213829
ENSG00000085415	4	1	0.587079375481686	1.01715340188031	-0.749705715182113
ENSG00000085433	4	1	0.495222895836911	0.374096532373475	-0.98144380569725
ENSG00000085721	11	1	-0.919615895056644	0.114720721750306	-0.250657720568466
ENSG00000085733	9	1	-0.22542968442432	-0.482699017019225	0.657210664746476
ENSG00000085831	10	1	0.463373511529049	-0.350865940542175	2.15973080873222
ENSG00000085832	10	1	0.663611500954708	0.300792356042908	2.20122386693688
ENSG00000086062	1	1	0.98462137529858	1.00867619088178	-0.244336051943588
ENSG00000086189	5	1	1.34391030619152	-0.264057974309875	-0.0358459186580653
ENSG00000086232	1	1	1.20374378511914	1.18429412415509	0.829239921567154
ENSG00000086504	8	1	-1.2356621330022	-0.21384320685382	0.83388765334816
ENSG00000086598	3	1	0.712545483803829	0.919829865007447	0.971113638875199
ENSG00000086712	5	1	0.337008326745114	-0.704006294698669	-0.141424579623031
ENSG00000086758	1	1	0.0799086982966273	1.31327225735669	0.348987655636979
ENSG00000087077	10	1	1.46453461000927	-0.883354763479186	1.6147470045063
ENSG00000087086	7	1	0.892129986977658	-2.3021117253017	0.80694468497963
ENSG00000087088	5	1	0.224259703850827	0.385414977579163	-0.370070381167221
ENSG00000087191	8	1	-1.30516305615894	-0.448841433019592	0.544935541150284
ENSG00000087269	4	1	0.374420016503414	0.255953212289857	-2.2807892990139
ENSG00000087274	1	1	0.366830676293453	0.416422029047059	0.320214824673844
ENSG00000087302	9	1	-0.0676151817082555	-1.25309048125262	0.713811950680924
ENSG00000087460	1	1	0.8039627964259	1.76706691554074	0.978509025571061
ENSG00000087494	10	1	1.40370759317883	-0.799230198354675	1.7247141170475
ENSG00000087502	5	1	-0.107136875891605	-1.17458663413043	-0.451404018404769
ENSG00000087586	2	1	-1.40689531018726	-0.514624218435241	-3.03072349548607
ENSG00000088205	5	1	-0.0732504432439001	0.0371173816013801	-0.428275508883285
ENSG00000088325	2	1	-1.51170030286304	-0.44690738150592	-2.85309116363792
ENSG00000088833	9	1	-0.269293457770267	-0.97024665305133	0.694145755765153
ENSG00000088888	1	1	0.50366434404858	0.533626695184754	0.673464136120987
ENSG00000089009	7	1	1.25737795183667	-2.31068907210345	0.428698616025162
ENSG00000089154	4	1	-0.0428153579472692	1.27150871327405	-0.863947315218734
ENSG00000089157	7	1	0.638387053704342	-2.1718946499538	1.03903003215523
ENSG00000089220	10	1	-0.608763844275394	-1.0739017529201	1.42144997596474
ENSG00000089280	1	1	0.579293816781124	0.958579559831666	0.824625091550065
ENSG00000089356	10	1	0.266267626977047	-0.613315205068542	1.8695956039402
ENSG00000089685	2	1	-1.38932624509327	-0.433551649541808	-2.89178649902611
ENSG00000089693	8	1	-1.34274497678272	-0.671707252950622	0.930365281102372
ENSG00000089902	1	1	1.08871921846875	0.140208621530579	0.473710613248063
ENSG00000090013	5	1	0.779158204293331	-0.737300257177306	-0.997299833300399
ENSG00000090238	3	1	0.252612441277584	1.39991654923444	1.68111522674294
ENSG00000090263	5	1	0.567822783684811	-0.712509731740905	-1.35348407745628
ENSG00000090266	9	1	-0.125434071326175	-1.87331114241595	-0.498771352770614
ENSG00000090273	6	1	-0.809535176062504	0.804535646944093	-0.750649614336776
ENSG00000090487	1	1	0.589993088936886	0.643542666940736	0.0949912834140783
ENSG00000090615	1	1	1.07834133455761	-0.194741587133361	0.751416759488297
ENSG00000090861	11	1	-1.20027366330616	0.414389749078797	-0.475877208712387
ENSG00000090889	2	1	-1.33167806317798	-0.376277307958556	-2.95445005417137
ENSG00000091140	9	1	-0.773178726935306	-1.04021797606464	-0.227822704317855
ENSG00000091527	4	1	0.030359118676266	0.509910483865784	-1.96836225509911
ENSG00000092148	1	1	0.542900889611325	1.24263205101972	0.354527549740983
ENSG00000092199	11	1	-1.31846395184986	-0.00246034094805836	-0.576936407091903
ENSG00000092201	11	1	-0.721800953650394	-0.0873538059901726	-0.86230055809288
ENSG00000092330	8	1	-0.878485829138676	-0.571885446996642	0.750891046521378
ENSG00000092621	4	1	-0.0940701072453649	0.525173564462708	-2.04477302551537
ENSG00000092758	4	1	-0.0882264678715856	0.197129149942445	-2.18132345199852
ENSG00000092820	1	1	1.43569788286694	-0.0875168842982781	0.880643563267899
ENSG00000092841	10	1	-0.31508508374683	-1.02294621893878	1.70085056304665
ENSG00000092969	10	1	-0.48577657392017	-0.0935331387233269	2.04117597818108
ENSG00000093010	10	1	-0.422171265387455	-0.773039202184631	1.21888275623055
ENSG00000093167	4	1	-0.289568096899906	1.34515573552136	-1.18161050796776
ENSG00000094914	6	1	-0.683437973761478	0.344207425622987	-0.143657131197738
ENSG00000094916	2	1	-1.25171104123584	-0.301616768331481	-2.13904802322655
ENSG00000095380	9	1	-1.12833181073658	-0.5434914631557	-0.278050107958602
ENSG00000095739	3	1	0.72107157061108	0.430838485269593	1.84468360423775
ENSG00000095906	8	1	-1.36531415631763	-0.159926990957214	0.445535497662736
ENSG00000096092	10	1	0.102613299584469	-1.09130344817157	1.19081469058724
ENSG00000096384	5	1	0.27988037416943	-1.10070572325702	0.132232265469742
ENSG00000096696	1	1	0.68173322031506	1.08127095273023	-0.457419080736923
ENSG00000096746	11	1	-0.820982605719486	0.409502168207215	-1.80707351684837
ENSG00000097021	11	1	-0.885661274695316	0.136941571741151	-0.659438533785629
ENSG00000099194	4	1	0.0685895378352015	0.734299679307984	-2.04271356582909
ENSG00000099204	10	1	1.30690559694775	-0.300810198278381	1.81857915401192
ENSG00000099246	8	1	-0.314195305609623	-0.148623804540588	0.865898208615494
ENSG00000099337	10	1	0.75757345507153	-0.47221575209613	2.2206840682003
ENSG00000099341	11	1	-0.863041550421634	-0.655837635488464	-1.49751798630028
ENSG00000099622	1	1	1.16765078852185	1.08897711804395	0.131807641980362
ENSG00000099624	6	1	-0.08889403989307	1.03883113434796	-0.200290603640365
ENSG00000099783	6	1	-0.878323227667728	0.965934653787659	-0.114738864901351
ENSG00000099797	8	1	-1.20073810269825	-0.390667061300231	0.577034072873307
ENSG00000099817	8	1	-1.32122579267017	0.186096091775941	0.350977258679581
ENSG00000099860	10	1	-0.0712820594548376	-0.410050730199767	2.0967347788784
ENSG00000099901	2	1	-1.53036895444385	-0.00128183791155934	-2.18876974106102
ENSG00000099974	9	1	-0.933501869940677	-1.09484420248981	-0.121467037203598
ENSG00000099977	9	1	-0.933575779700199	-1.07213221022601	-0.125633163454818
ENSG00000100075	3	1	0.19368013689526	0.679909606485413	1.03478248595924
ENSG00000100097	4	1	0.687136500573239	0.273021598367738	-1.76569644928246
ENSG00000100106	6	1	-1.25339713742725	1.6972449021626	0.608675317761612
ENSG00000100138	9	1	-0.478780895972172	-1.5548268360805	-0.402424020769882
ENSG00000100201	3	1	0.955483048653683	1.39625813534741	1.21254880904884
ENSG00000100209	6	1	-0.752509266638676	0.78572692444806	-0.527403039934921
ENSG00000100219	4	1	0.273383944726071	0.373453517465638	-1.58127681732445
ENSG00000100290	7	1	0.783951371407589	-1.49893722960467	1.33344610213966
ENSG00000100300	5	1	0.977541774010739	-0.0824535889338982	-0.323857707979965
ENSG00000100316	7	1	0.610407202935299	-2.14374027678485	1.00231786250801
ENSG00000100345	10	1	0.0326946670771449	0.192412992029237	1.46725233077736
ENSG00000100353	8	1	-0.504923493170658	-0.0928665203761589	0.0483535099002843
ENSG00000100387	5	1	1.18214306185254	-1.15012250372882	-0.93158857345848
ENSG00000100401	3	1	0.120416968560299	0.898070951013612	0.416616754529191
ENSG00000100442	5	1	-0.100976616644779	-1.07598123976703	-1.47059909820824
ENSG00000100485	1	1	1.03504261324414	0.610279460458802	0.670862035748673
ENSG00000100503	1	1	1.12901481935986	0.453548808603333	-0.133054895403671
ENSG00000100522	4	1	0.093514292931637	0.878002186327027	-1.23473398208885
